date,type,business_id
20170427,Required,a2j0f0000015LvVAAU
20160531,Required,a2j0f0000015LvVAAU
20170111,Required,a2j0f0000015LdHAAU
20161003,Required,a2j0f0000015LdHAAU
20160212,Required,a2j0f0000015LdHAAU
20160916,Required,a2j0f0000015LdPAAU
20170314,Required,a2j0f0000015LwNAAU
20161011,Required,a2j0f0000015LwNAAU
20160511,Required,a2j0f0000015LwNAAU
20170420,Required,a2j0f0000015Lx9AAE
20160205,Required,a2j0f0000015LdPAAU
20170123,Required,a2j0f0000015LdoAAE
20160920,Required,a2j0f0000015LdoAAE
20160509,Required,a2j0f0000015LdoAAE
20170329,Required,a2j0f0000015LeAAAU
20161110,Required,a2j0f0000015LeAAAU
20170116,Required,a2j0f0000015LejAAE
20160715,Follow-up,a2j0f0000015LejAAE
20160713,Required,a2j0f0000015LejAAE
20160726,Required,a2j0f0000015LelAAE
20160815,Required,a2j0f0000015LeuAAE
20170303,Follow-up,a2j0f0000015Lf0AAE
20160712,Required,a2j0f0000015Lf0AAE
20160617,Required,a2j0f0000015M4aAAE
20170227,Required,a2j0f0000015M4wAAE
20160707,Required,a2j0f0000015M4wAAE
20160202,Required,a2j0f0000015M4wAAE
20170605,Required,a2j0f0000015M53AAE
20160616,Required,a2j0f0000015M53AAE
20170227,Follow-up,a2j0f0000015M6CAAU
20170224,Required,a2j0f0000015M6CAAU
20160412,Required,a2j0f0000015MDzAAM
20170110,Required,a2j0f0000015MEBAA2
20160331,Required,a2j0f0000015MEBAA2
20170501,Required,a2j0f0000015MCuAAM
20161121,Required,a2j0f0000015MCuAAM
20170228,Required,a2j0f0000015MDiAAM
20160829,Required,a2j0f0000015MDiAAM
20160331,Required,a2j0f0000015MDiAAM
20170106,Required,a2j0f0000015M8rAAE
20160721,Required,a2j0f0000015M8rAAE
20160208,Required,a2j0f0000015M8rAAE
20170523,Required,a2j0f0000015M93AAE
20160506,Required,a2j0f0000015M93AAE
20160419,Required,a2j0f0000015M9PAAU
20170424,Required,a2j0f0000015MAhAAM
20160331,Required,a2j0f0000015MBmAAM
20170519,Required,a2j0f0000015MCUAA2
20160901,Required,a2j0f0000015MC0AAM
20160127,Required,a2j0f0000015MC0AAM
20170308,Required,a2j0f0000015MBzAAM
20160610,Required,a2j0f0000015MBzAAM
20160224,Required,a2j0f0000015MBzAAM
20170602,Required,a2j0f0000015MDAAA2
20160407,Required,a2j0f0000015MDAAA2
20161128,Required,a2j0f0000015MBvAAM
20170301,Required,a2j0f0000015MDzAAM
20160830,Required,a2j0f0000015MDzAAM
20170306,Required,a2j0f0000015MKzAAM
20160705,Required,a2j0f0000015ML0AAM
20160302,Required,a2j0f0000015ML0AAM
20170502,Required,a2j0f0000015MLJAA2
20160817,Required,a2j0f0000015MLJAA2
20161104,Required,a2j0f0000015MLqAAM
20160518,Required,a2j0f0000015MLqAAM
20170113,Required,a2j0f0000015MLrAAM
20160114,Required,a2j0f0000015MLrAAM
20160819,Required,a2j0f0000015MMFAA2
20170531,Required,a2j0f0000015MILAA2
20170309,Required,a2j0f0000015MJRAA2
20160726,Required,a2j0f0000015MJRAA2
20161007,Required,a2j0f0000015MJfAAM
20170127,Required,a2j0f0000015MJrAAM
20160211,Required,a2j0f0000015MJrAAM
20161031,Required,a2j0f0000015MJsAAM
20160912,Required,a2j0f0000015MGaAAM
20160202,Required,a2j0f0000015MGaAAM
20170524,Required,a2j0f0000015MGbAAM
20160331,Required,a2j0f0000015MGbAAM
20160919,Required,a2j0f0000015MH3AAM
20170523,Required,a2j0f0000015MHCAA2
20160223,Follow-up,a2j0f0000015MHCAA2
20170412,Required,a2j0f0000015MHMAA2
20160715,Required,a2j0f0000015MHMAA2
20161128,Required,a2j0f0000015MGQAA2
20160303,Required,a2j0f0000015MGQAA2
20170210,Required,a2j0f0000015MGrAAM
20160909,Required,a2j0f0000015MGrAAM
20170123,Required,a2j0f0000015MEyAAM
20160111,Follow-up,a2j0f0000015MEyAAM
20170605,Required,a2j0f0000015MFwAAM
20160530,Required,a2j0f0000015MFwAAM
20170525,Required,a2j0f0000015MG9AAM
20160811,Required,a2j0f0000015MG9AAM
20160624,Required,a2j0f0000015MG9AAM
20170124,Required,a2j0f0000015MGWAA2
20160824,Required,a2j0f0000015MGWAA2
20160308,Required,a2j0f0000015MGWAA2
20160202,Required,a2j0f0000015M1jAAE
20170517,Required,a2j0f0000015M2AAAU
20170426,Required,a2j0f0000015M2BAAU
20160830,Required,a2j0f0000015M2BAAU
20160519,Required,a2j0f0000015M2BAAU
20160427,Required,a2j0f0000015M2UAAU
20170309,Required,a2j0f0000015M2gAAE
20170526,Required,a2j0f0000015MMWAA2
20160516,Required,a2j0f0000015MMWAA2
20160919,Required,a2j0f0000015MMZAA2
20160517,Required,a2j0f0000015MMZAA2
20160119,Required,a2j0f0000015MMZAA2
20170419,Required,a2j0f0000015MNGAA2
20160331,Required,a2j0f0000015MNoAAM
20160901,Required,a2j0f0000015M2gAAE
20160106,Required,a2j0f0000015M2gAAE
20160613,Required,a2j0f0000015M3DAAU
20161121,Required,a2j0f0000015M3EAAU
20170203,Required,a2j0f0000015M4BAAU
20161021,Required,a2j0f0000015M4RAAU
20161024,Follow-up,a2j0f0000015MK3AAM
20160202,Required,a2j0f0000015MK3AAM
20160524,Required,a2j0f0000015MK4AAM
20160405,Required,a2j0f0000015MKVAA2
20170202,Required,a2j0f0000015MKeAAM
20160901,Required,a2j0f0000015MKeAAM
20161125,Required,a2j0f0000015MUOAA2
20170316,Required,a2j0f0000015MUcAAM
20161018,Required,a2j0f0000015MUcAAM
20160525,Required,a2j0f0000015MUcAAM
20160201,Required,a2j0f0000015MUcAAM
20161213,Required,a2j0f0000015MUvAAM
20160421,Required,a2j0f0000015MUvAAM
20170428,Required,a2j0f0000015MUwAAM
20160519,Required,a2j0f0000015MUwAAM
20170316,Required,a2j0f0000015MWBAA2
20170502,Follow-up,a2j0f0000015MOZAA2
20160830,Required,a2j0f0000015MOZAA2
20160509,Required,a2j0f0000015MOfAAM
20161209,Required,a2j0f0000015MOkAAM
20170317,Required,a2j0f0000015MPMAA2
20160426,Required,a2j0f0000015MPMAA2
20170515,Required,a2j0f0000015MPOAA2
20161116,Required,a2j0f0000015MPOAA2
20160411,Required,a2j0f0000015MPgAAM
20160808,Required,a2j0f0000015MWZAA2
20170427,Required,a2j0f0000015MWfAAM
20170426,Required,a2j0f0000015MWtAAM
20160929,Required,a2j0f0000015MXgAAM
20160223,Required,a2j0f0000015MXgAAM
20161110,Follow-up,a2j0f0000015KmuAAE
20170123,Required,a2j0f0000015MSEAA2
20160615,Required,a2j0f0000015MTfAAM
20170515,Required,a2j0f0000015MU8AAM
20161109,Required,a2j0f0000015MU8AAM
20160404,Required,a2j0f0000015MU8AAM
20170125,Required,a2j0f0000015MUKAA2
20160226,Follow-up,a2j0f0000015MUKAA2
20170228,Required,a2j0f0000015MUOAA2
20160203,Required,a2j0f0000015MblAAE
20160127,Required,a2j0f0000015LIpAAM
20160318,Required,a2j0f0000015NhRAAU
20160418,Required,a2j0f0000015NQeAAM
20160601,Required,a2j0f0000015Kp3AAE
20160414,Required,a2j0f0000015NgrAAE
20161028,Required,a2j0f0000015LHnAAM
20160330,Required,a2j0f0000015MBnAAM
20160624,Required,a2j0f0000015N9yAAE
20160314,Required,a2j0f0000015NE5AAM
20161025,Follow-up,a2j0f0000015LvBAAU
20160118,Required,a2j0f0000015NkNAAU
20160502,Required,a2j0f0000015NzTAAU
20160711,Required,a2j0f0000015NqaAAE
20170411,Required,a2j0f0000015MgnAAE
20161031,Required,a2j0f0000015MQaAAM
20170601,Required,a2j0f0000015LdcAAE
20170504,Required,a2j0f0000015MvaAAE
20160426,Required,a2j0f0000015NA1AAM
20161213,Required,a2j0f0000015NVJAA2
20160126,Required,a2j0f0000015MLfAAM
20160321,Required,a2j0f0000015M3UAAU
20170123,Required,a2j0f0000015LpcAAE
20160729,Required,a2j0f0000015MLaAAM
20161107,Required,a2j0f0000015MIoAAM
20170426,Required,a2j0f000000IBFBAA4
20160816,Required,a2j0f0000015MBhAAM
20170104,Required,a2j0f0000015KxeAAE
20160915,Required,a2j0f0000015NVIAA2
20170531,Required,a2j0f0000015Ks5AAE
20170126,Required,a2j0f0000015MdSAAU
20170217,Required,a2j0f0000015LvsAAE
20170221,Follow-up,a2j0f0000015NL4AAM
20161109,Required,a2j0f0000015NbXAAU
20170106,Required,a2j0f0000015MqJAAU
20161005,Required,a2j0f0000015LQxAAM
20161006,Required,a2j0f0000015LntAAE
20160927,Required,a2j0f0000015L0PAAU
20160129,Required,a2j0f0000015MfEAAU
20160401,Required,a2j0f0000015NbSAAU
20160616,Required,a2j0f0000015MmsAAE
20161021,Required,a2j0f0000015KtRAAU
20160115,Required,a2j0f0000015MQ0AAM
20160718,Required,a2j0f0000015LJeAAM
20160426,Required,a2j0f0000015NqtAAE
20160504,Required,a2j0f0000015LvPAAU
20170117,Required,a2j0f0000015NeFAAU
20170127,Required,a2j0f0000015NJtAAM
20170404,Required,a2j0f0000015MO9AAM
20170502,Required,a2j0f0000015M0TAAU
20170403,Required,a2j0f0000015NkSAAU
20160223,Required,a2j0f0000015LoqAAE
20170914,Required,a2j0f0000015MYDAA2
20181214,Required,a2j0f0000015LqnAAE
20170919,Required,a2j0f0000015MAYAA2
20180430,Required,a2j0f0000015Mi8AAE
20180517,Required,a2j0f0000015LVpAAM
20180928,Required,a2j0f0000015MCIAA2
20180928,Required,a2j0f0000015MCTAA2
20180928,Required,a2j0f0000015NtRAAU
20180503,Required,a2j0f0000015MQbAAM
20180430,Required,a2j0f0000015O2UAAU
20180430,Follow-up,a2j0f0000015KxtAAE
20170929,Required,a2j0f000000IAyyAAG
20190129,Required,a2j0f0000015NgVAAU
20180724,Required,a2j0f0000015MnPAAU
20180724,Required,a2j0f0000015MFiAAM
20180724,Required,a2j0f0000015Lh2AAE
20171117,Required,a2j0f0000015NYgAAM
20171116,Required,a2j0f0000015O5fAAE
20171116,Required,a2j0f0000008M1iAAE
20180905,Required,a2j0f0000015NzTAAU
20190121,Required,a2j0f000001NTCYAA4
20190122,Required,a2j0f0000015N9yAAE
20190215,Required,a2j0f0000015MSxAAM
20190618,Required,a2j0f0000015Lx9AAE
20190618,Required,a2j0f0000015NwlAAE
20180712,Required,a2j0f0000015LQ4AAM
20180712,Required,a2j0f0000015MunAAE
20180716,Follow-up,a2j0f0000015NC4AAM
20180712,Required,a2j0f0000015NOGAA2
20180712,Follow-up,a2j0f0000015Lf3AAE
20190619,Follow-up,a2j0f0000015NkwAAE
20190703,Follow-up,a2j0f0000015L9tAAE
20190618,Required,a2j0f0000015KmdAAE
20190618,Required,a2j0f000000IAxRAAW
20190619,Required,a2j0f0000015O52AAE
20190619,Required,a2j0f000000JDCCAA4
20190619,Required,a2j0f000000JCHwAAO
20190619,Required,a2j0f0000015M4RAAU
20190709,Required,a2j0f0000008MuyAAE
20190704,Required,a2j0f0000015LvsAAE
20180924,Required,a2j0f0000015L6EAAU
20190709,Required,a2j0f0000015L2BAAU
20190709,Required,a2j0f0000015NZqAAM
20190709,Required,a2j0f0000015MKzAAM
20190709,Required,a2j0f0000015MUKAA2
20190709,Required,a2j0f0000015LpDAAU
20190709,Required,a2j0f000001N4bUAAS
20190709,Required,a2j0f0000015NiFAAU
20190709,Required,a2j0f0000015MXXAA2
20190709,Required,a2j0f0000015LptAAE
20190709,Required,a2j0f0000015LS5AAM
20180406,Required,a2j0f0000015NcEAAU
20180608,Required,a2j0f0000010zd8AAA
20180608,Required,a2j0f0000015NmFAAU
20180618,Required,a2j0f000000jkOiAAI
20190909,Required,a2j0f0000015NUrAAM
20180621,Follow-up,a2j0f0000015MilAAE
20190909,Required,a2j0f0000015MhaAAE
20180618,Required,a2j0f000000jkG0AAI
20190906,Required,a2j0f000001MDnlAAG
20190625,Follow-up,a2j0f000001N6MCAA0
20180719,Required,a2j0f0000015MObAAM
20180618,Required,a2j0f0000015MC6AAM
20180619,Required,a2j0f0000015NRnAAM
20190715,Follow-up,a2j0f0000015LKKAA2
20190620,Follow-up,a2j0f0000015LdHAAU
20190605,Required,a2j0f0000019NLaAAM
20190605,Required,a2j0f0000015LPEAA2
20171212,Follow-up,a2j0f0000015MQ9AAM
20171212,Required,a2j0f0000015LudAAE
20171212,Required,a2j0f0000015NbqAAE
20171212,Required,a2j0f0000015MwzAAE
20180907,Required,a2j0f0000015MMtAAM
20190828,Required,a2j0f0000015LzXAAU
20190828,Required,a2j0f0000015N4dAAE
20180627,Required,a2j0f0000015O6FAAU
20180713,Required,a2j0f0000015LDhAAM
20180625,Required,a2j0f0000015MNEAA2
20180625,Required,a2j0f0000015LdCAAU
20180625,Required,a2j0f0000015Mh2AAE
20180625,Required,a2j0f0000015Kr8AAE
20181025,Required,a2j0f0000015L3iAAE
20181213,Required,a2j0f000001NGmgAAG
20181025,Required,a2j0f0000015MdbAAE
20180626,Follow-up,a2j0f0000015MNEAA2
20181119,Required,a2j0f0000015LfjAAE
20180831,Required,a2j0f000000IByzAAG
20180831,Required,a2j0f0000003GINAA2
20180604,Required,a2j0f0000015MImAAM
20171201,Required,a2j0f0000015N0tAAE
20171201,Required,a2j0f0000015LZdAAM
20171207,Required,a2j0f0000015MGGAA2
20180822,Required,a2j0f00000032hxAAA
20180323,Required,a2j0f0000015MWtAAM
20180323,Required,a2j0f0000015LrpAAE
20180323,Required,a2j0f0000015LctAAE
20180323,Required,a2j0f0000015MBeAAM
20180323,Required,a2j0f0000015Lh6AAE
20180323,Required,a2j0f0000015MEHAA2
20180323,Required,a2j0f0000015MDgAAM
20180323,Required,a2j0f0000015NrWAAU
20180323,Required,a2j0f0000015NelAAE
20180209,Required,a2j0f0000015L0QAAU
20180209,Required,a2j0f0000015O38AAE
20180209,Required,a2j0f0000015LStAAM
20180209,Required,a2j0f0000015Kw5AAE
20180814,Required,a2j0f0000015MKrAAM
20180814,Required,a2j0f0000015LHWAA2
20180814,Required,a2j0f0000015MBhAAM
20180814,Required,a2j0f0000015LN1AAM
20180724,Required,a2j0f0000015NgSAAU
20180724,Required,a2j0f0000015N0BAAU
20180724,Required,a2j0f0000015NKVAA2
20180814,Required,a2j0f0000015M44AAE
20190726,Required,a2j0f0000015Lf9AAE
20190726,Required,a2j0f000000KNKRAA4
20190726,Required,a2j0f0000015M20AAE
20190726,Required,a2j0f000000ICQUAA4
20190726,Required,a2j0f0000015L2wAAE
20190726,Required,a2j0f0000015LXHAA2
20190726,Required,a2j0f0000015MUuAAM
20190726,Required,a2j0f0000015N3eAAE
20190726,Required,a2j0f0000015LnZAAU
20190726,Required,a2j0f0000015KrwAAE
20170912,Required,a2j0f0000015NfyAAE
20170913,Required,a2j0f0000015LKgAAM
20170913,Required,a2j0f0000015M9YAAU
20171215,Required,a2j0f0000015LiNAAU
20170830,Required,a2j0f0000015N0BAAU
20170901,Follow-up,a2j0f0000015KvpAAE
20170830,Required,a2j0f0000015L4xAAE
20171215,Required,a2j0f0000008MVeAAM
20171215,Required,a2j0f0000015NhbAAE
20171215,Required,a2j0f0000015Mc1AAE
20171215,Required,a2j0f0000015MyGAAU
20171215,Required,a2j0f0000015M2fAAE
20171215,Required,a2j0f0000015LxQAAU
20180913,Required,a2j0f0000010z3yAAA
20180822,Required,a2j0f0000015N1qAAE
20180822,Required,a2j0f0000015La3AAE
20180822,Required,a2j0f0000015MmsAAE
20181016,Follow-up,a2j0f0000015LptAAE
20181016,Required,a2j0f0000015PORAA2
20181016,Required,a2j0f0000015MNzAAM
20181016,Required,a2j0f0000015N70AAE
20181016,Required,a2j0f0000015LqBAAU
20180911,Required,a2j0f0000015NL0AAM
20180911,Required,a2j0f0000015NV3AAM
20180912,Required,a2j0f0000015NRJAA2
20180911,Required,a2j0f0000015Nr5AAE
20180911,Required,a2j0f0000015LwxAAE
20180911,Required,a2j0f0000003Gd6AAE
20180705,Required,a2j0f0000015NdeAAE
20180709,Required,a2j0f0000015MDAAA2
20171106,Required,a2j0f0000015Nl5AAE
20191223,Required,a2j4R000001SEx3QAG
20191223,Required,a2j0f0000015Mr2AAE
20191223,Required,a2j0f0000015LBaAAM
20191223,Required,a2j4R000001S83eQAC
20191223,Required,a2j0f0000015MuSAAU
20171122,Required,a2j0f0000015MCSAA2
20190823,Required,a2j0f000000KSEgAAO
20190823,Required,a2j0f0000015NLCAA2
20190823,Required,a2j0f000001E06fAAC
20171122,Required,a2j0f0000015MeuAAE
20171122,Required,a2j0f0000015KxJAAU
20171122,Required,a2j0f0000015MoWAAU
20171121,Required,a2j0f0000015Mr4AAE
20190909,Required,a2j0f0000015LhmAAE
20171122,Required,a2j0f0000015LRuAAM
20171220,Follow-up,a2j0f0000015MsEAAU
20171122,Required,a2j0f0000015LYKAA2
20171122,Required,a2j0f0000015L0uAAE
20190823,Required,a2j0f0000015KokAAE
20171122,Required,a2j0f0000015L86AAE
20171122,Required,a2j0f0000015O1aAAE
20190823,Required,a2j0f0000015N4tAAE
20180921,Required,a2j0f0000015NaVAAU
20190208,Required,a2j0f0000015O2hAAE
20190208,Required,a2j0f0000008O2lAAE
20180905,Required,a2j0f0000019NLuAAM
20180815,Required,a2j0f0000015NGwAAM
20171024,Required,a2j0f000000IBrjAAG
20171026,Follow-up,a2j0f0000015LuyAAE
20171024,Required,a2j0f0000015NxGAAU
20171024,Required,a2j0f0000015LgJAAU
20180531,Required,a2j0f0000015Lw0AAE
20181101,Required,a2j0f0000015NwNAAU
20181101,Required,a2j0f0000015NfVAAU
20181101,Required,a2j0f0000015KtCAAU
20180704,Required,a2j0f0000015NmJAAU
20181102,Follow-up,a2j0f0000015MNEAA2
20180531,Required,a2j0f0000015L75AAE
20181101,Required,a2j0f0000015MLSAA2
20181101,Follow-up,a2j0f0000015MlSAAU
20180222,Required,a2j0f0000015O4OAAU
20181101,Required,a2j0f0000015L3GAAU
20181101,Required,a2j0f0000015KoCAAU
20181102,Follow-up,a2j0f0000015O5IAAU
20181107,Follow-up,a2j0f0000015NfVAAU
20181101,Required,a2j0f0000015KpwAAE
20181101,Required,a2j0f0000015M3UAAU
20180531,Required,a2j0f0000015MHvAAM
20181015,Required,a2j0f0000015NawAAE
20180531,Required,a2j0f0000015NeTAAU
20191111,Required,a2j0f000001UbdbAAC
20191104,Required,a2j0f000000SpgMAAS
20191104,Required,a2j0f0000002yqUAAQ
20190812,Required,a2j0f000000jXL9AAM
20190814,Follow-up,a2j0f0000015Mh2AAE
20190812,Required,a2j0f0000015NlQAAU
20190813,Follow-up,a2j0f0000015KsfAAE
20190812,Required,a2j0f0000015MLqAAM
20190812,Required,a2j0f000000yxJHAAY
20180906,Required,a2j0f0000003FOKAA2
20180906,Required,a2j0f0000015LLCAA2
20180829,Required,a2j0f0000015NCXAA2
20171025,Required,a2j0f0000015LvcAAE
20171025,Required,a2j0f0000015LtMAAU
20171025,Required,a2j0f0000015KviAAE
20190904,Required,a2j0f0000015NA9AAM
20171025,Required,a2j0f0000015MzeAAE
20180906,Required,a2j0f000000jVtTAAU
20180906,Required,a2j0f0000015NX3AAM
20180906,Required,a2j0f0000015MUBAA2
20191128,Required,a2j0f0000015LuoAAE
20191127,Required,a2j0f0000015NRnAAM
20191127,Required,a2j4R000001RUbPQAW
20191127,Required,a2j0f0000015LNoAAM
20191127,Required,a2j0f0000015MD5AAM
20191127,Required,a2j0f0000015LQjAAM
20191127,Required,a2j0f0000015LlJAAU
20191127,Required,a2j0f0000015MWrAAM
20191127,Required,a2j0f0000015MO2AAM
20191127,Required,a2j0f0000015MR5AAM
20191127,Required,a2j0f0000015MImAAM
20191127,Required,a2j0f0000015N92AAE
20180711,Required,a2j0f0000015LhkAAE
20191017,Required,a2j0f000000IAytAAG
20191017,Required,a2j0f0000015NCZAA2
20191021,Follow-up,a2j0f000000IAytAAG
20190629,Required,a2j0f000000JY9HAAW
20180926,Required,a2j0f0000015MkoAAE
20180926,Required,a2j0f0000015LLiAAM
20190724,Required,a2j0f0000015MSCAA2
20180926,Required,a2j0f0000003nZ2AAI
20190724,Required,a2j0f000001IQG9AAO
20180926,Required,a2j0f0000015NvFAAU
20190724,Required,a2j0f0000015LiVAAU
20180926,Required,a2j0f0000015MZkAAM
20180926,Required,a2j0f0000015NqPAAU
20180713,Required,a2j0f0000015N86AAE
20190724,Required,a2j0f0000015NcUAAU
20190726,Follow-up,a2j0f0000015MqlAAE
20190724,Follow-up,a2j0f0000015NdyAAE
20190724,Required,a2j0f0000015L3hAAE
20180926,Required,a2j0f0000015LROAA2
20180926,Required,a2j0f0000015LkuAAE
20181109,Follow-up,a2j0f0000015KokAAE
20190724,Required,a2j0f0000003xUwAAI
20190724,Required,a2j0f0000015MunAAE
20180926,Required,a2j0f0000015MY7AAM
20180713,Required,a2j0f000000RygTAAS
20180713,Required,a2j0f0000015O0UAAU
20190724,Required,a2j0f0000015M4BAAU
20180713,Required,a2j0f0000015KxwAAE
20190726,Follow-up,a2j0f0000015LKSAA2
20191202,Required,a2j0f0000015KpmAAE
20190724,Required,a2j0f0000015N19AAE
20190724,Required,a2j0f0000015M69AAE
20190724,Required,a2j0f0000015O4mAAE
20190405,Required,a2j0f0000015MOnAAM
20190404,Required,a2j0f0000015NaxAAE
20190405,Required,a2j0f0000015M98AAE
20190405,Required,a2j0f0000015Kv9AAE
20190226,Required,a2j0f0000015LzcAAE
20190502,Required,a2j0f0000015L5pAAE
20190502,Required,a2j0f0000015OduAAE
20190507,Required,a2j0f0000015O56AAE
20190502,Required,a2j0f0000015L3yAAE
20171216,Required,a2j0f0000015LItAAM
20171216,Required,a2j0f0000015LK3AAM
20171216,Required,a2j0f0000015Lo9AAE
20190429,Required,a2j0f0000015LIQAA2
20180914,Required,a2j0f0000019NOtAAM
20180914,Required,a2j0f0000015NYZAA2
20180914,Required,a2j0f0000015L8tAAE
20180914,Required,a2j0f0000015LB2AAM
20180914,Required,a2j0f0000019NR9AAM
20180914,Required,a2j0f0000015Ln7AAE
20180914,Required,a2j0f000000IBJmAAO
20180914,Required,a2j0f0000015LjnAAE
20180914,Required,a2j0f0000015LD5AAM
20180117,Required,a2j0f0000015M7zAAE
20180918,Follow-up,a2j0f000000IAwsAAG
20180914,Required,a2j0f0000015L6bAAE
20180914,Required,a2j0f0000015L24AAE
20180914,Required,a2j0f0000015MDYAA2
20191207,Required,a2j0f0000015LMHAA2
20191207,Required,a2j0f0000015LuzAAE
20191207,Required,a2j0f0000015La3AAE
20191207,Required,a2j0f0000015MOoAAM
20190401,Required,a2j0f000001Ba0VAAS
20190125,Required,a2j0f0000015L47AAE
20190125,Required,a2j0f0000015NpmAAE
20190125,Required,a2j0f0000015NEsAAM
20191224,Required,a2j0f0000015N7iAAE
20180719,Required,a2j0f0000015L6lAAE
20191224,Follow-up,a2j4R000001S61yQAC
20190313,Required,a2j0f0000015LSqAAM
20181107,Required,a2j0f0000015NhUAAU
20181107,Required,a2j0f0000015L0FAAU
20181107,Required,a2j0f0000015NrFAAU
20181107,Required,a2j0f0000015NlpAAE
20181107,Required,a2j0f0000015MpQAAU
20181107,Required,a2j0f0000015MklAAE
20181107,Required,a2j0f000000k8FcAAI
20181107,Required,a2j0f0000015MV4AAM
20181107,Required,a2j0f0000015KqzAAE
20181107,Required,a2j0f000001MTceAAG
20181107,Required,a2j0f0000008MN1AAM
20181107,Required,a2j0f0000015L75AAE
20181107,Required,a2j0f0000015MmdAAE
20181107,Required,a2j0f0000015LwkAAE
20190205,Required,a2j0f0000015LvpAAE
20190205,Required,a2j0f0000015LA0AAM
20190603,Required,a2j0f0000015NZlAAM
20190611,Follow-up,a2j0f0000015MicAAE
20190924,Required,a2j0f0000015NTuAAM
20190924,Required,a2j0f0000019OwwAAE
20171102,Required,a2j0f0000015Mp0AAE
20180713,Required,a2j0f0000015LmVAAU
20180313,Required,a2j0f0000019OxBAAU
20191119,Required,a2j0f0000015MKlAAM
20191126,Follow-up,a2j0f0000015L8tAAE
20191119,Required,a2j0f0000015NXdAAM
20191119,Required,a2j0f0000015L04AAE
20180501,Required,a2j0f0000015NzDAAU
20191120,Required,a2j0f0000015NjhAAE
20191121,Follow-up,a2j0f0000015NeLAAU
20180501,Required,a2j0f0000015NhSAAU
20191119,Required,a2j0f000000RyhRAAS
20180608,Follow-up,a2j0f0000015LKZAA2
20191119,Required,a2j0f0000015NtpAAE
20191119,Required,a2j0f0000015MP8AAM
20191119,Required,a2j0f000000328hAAA
20191119,Required,a2j0f0000015LczAAE
20191119,Required,a2j0f0000015NEmAAM
20191119,Required,a2j0f0000015KvpAAE
20191119,Required,a2j0f0000015O3lAAE
20191119,Required,a2j0f0000015LiNAAU
20191119,Required,a2j0f000000SMUTAA4
20181011,Required,a2j0f0000015MimAAE
20180925,Required,a2j0f0000015Lv8AAE
20180925,Required,a2j0f0000015O2EAAU
20181011,Follow-up,a2j0f0000015LFxAAM
20190726,Required,a2j0f0000015MlgAAE
20190816,Required,a2j0f0000015LGdAAM
20171011,Required,a2j0f0000015OcwAAE
20190103,Required,a2j0f0000015NDaAAM
20191216,Required,a2j0f000000JVkAAAW
20191216,Required,a2j0f0000015MMVAA2
20191216,Required,a2j0f0000015MVbAAM
20190430,Required,a2j0f0000015LlmAAE
20190430,Required,a2j0f0000015MmZAAU
20170913,Required,a2j0f0000015M6nAAE
20190430,Required,a2j0f0000015LGdAAM
20190318,Follow-up,a2j0f000001N6MCAA0
20171211,Required,a2j0f0000015LMrAAM
20171209,Required,a2j0f0000015LaiAAE
20190424,Required,a2j0f0000015MUuAAM
20190820,Required,a2j0f0000015MbbAAE
20190820,Required,a2j0f0000010zNKAAY
20190403,Required,a2j0f0000015MLKAA2
20190403,Required,a2j0f000000IBc0AAG
20190404,Follow-up,a2j0f0000015MMJAA2
20190403,Required,a2j0f0000015LRDAA2
20190424,Required,a2j0f0000015LanAAE
20190403,Required,a2j0f0000015LjiAAE
20190405,Follow-up,a2j0f0000015P0tAAE
20190403,Follow-up,a2j0f0000015LurAAE
20190403,Required,a2j0f0000015MqQAAU
20190403,Required,a2j0f0000015P0tAAE
20190403,Required,a2j0f0000015LaFAAU
20190403,Required,a2j0f0000015NK6AAM
20180309,Required,a2j0f0000015MSWAA2
20180309,Required,a2j0f0000015NjzAAE
20180309,Required,a2j0f0000015LslAAE
20180309,Required,a2j0f0000015KwyAAE
20190313,Follow-up,a2j0f0000015N9WAAU
20190319,Required,a2j0f0000015NULAA2
20190319,Required,a2j0f000001B4hkAAC
20190319,Required,a2j0f000000jWIdAAM
20190326,Follow-up,a2j0f0000010z2bAAA
20190321,Required,a2j0f000001B9goAAC
20190321,Required,a2j0f0000015LsvAAE
20190319,Required,a2j0f0000015NeGAAU
20190319,Required,a2j0f0000015MuZAAU
20170921,Required,a2j0f0000015MDJAA2
20180302,Required,a2j0f0000015LtzAAE
20180308,Required,a2j0f0000015LyRAAU
20180302,Required,a2j0f0000015P6mAAE
20180502,Required,a2j0f0000015MjOAAU
20180502,Required,a2j0f0000015N9iAAE
20180830,Required,a2j0f0000015KqWAAU
20180828,Required,a2j0f0000015L3pAAE
20190625,Required,a2j0f0000015N4zAAE
20171113,Required,a2j0f0000015KrhAAE
20171116,Required,a2j0f0000015Kr9AAE
20171113,Required,a2j0f0000015LLvAAM
20171115,Required,a2j0f0000015O2cAAE
20171115,Required,a2j0f0000015NXdAAM
20171115,Required,a2j0f0000015NLPAA2
20171113,Required,a2j0f0000015NKSAA2
20171121,Required,a2j0f0000015NSpAAM
20171113,Required,a2j0f0000015MLSAA2
20171113,Required,a2j0f0000015LTAAA2
20171113,Required,a2j0f0000015NseAAE
20171024,Follow-up,a2j0f0000015N5gAAE
20171201,Required,a2j0f0000015Lk4AAE
20171201,Required,a2j0f0000015KzVAAU
